,sex,marital_status,branch_code,occupation_code,occupation_category_code,P5DA,RIBP,8NN1,7POT,66FJ,GYSR,SOP4,RVSZ,PYUQ,LJR9,N2MW,AHXO,BSTQ,FM3X,K6QO,QBOL,JWFN,JZ9D,J9JW,GHYX,ECY3,join_year,age,total_products
10720,F,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,25,2
10721,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,33,2
10722,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,37,2
10723,M,U,748L,QZYX,90QI,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020.0,47,2
10724,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2019.0,26,3
10725,F,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2020.0,35,4
10726,M,U,E5SW,0OJM,T4MS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.0,32,2
10727,F,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,35,2
10728,M,M,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,29,2
10729,M,M,30H5,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,41,2
10730,M,M,30H5,UBBX,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,41,3
10731,M,M,E5SW,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,36,2
10732,F,S,E5SW,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2019.0,29,2
10733,M,M,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,31,2
10734,M,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,38,2
10735,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,24,2
10736,F,S,49BM,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2017.0,34,3
10737,F,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,43,2
10738,M,M,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,24,2
10739,M,S,XX25,P4MD,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,29,2
10740,M,M,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019.0,28,2
10741,F,M,E5SW,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,40,2
10742,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,41,2
10743,M,M,E5SW,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,47,2
10744,M,M,748L,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,39,2
10745,F,M,748L,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,41,2
10746,M,M,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2020.0,50,2
10747,M,M,748L,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,37,2
10748,M,M,E5SW,CV2C,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,29,3
10749,M,M,ZFER,VREH,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,37,3
10750,F,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,43,2
10751,M,M,748L,2A7I,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017.0,51,3
10752,M,M,94KC,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,33,2
10753,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,50,2
10754,M,M,748L,VREH,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,51,2
10755,M,M,O67J,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,35,2
10756,F,M,ZFER,RUFT,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2019.0,46,2
10757,F,M,E5SW,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2017.0,35,3
10758,M,M,748L,5FPK,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,45,3
10759,M,M,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,39,3
10760,M,M,30H5,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,32,2
10761,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,50,2
10762,M,M,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,25,3
10763,F,M,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,51,2
10764,M,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2014.0,48,4
10765,F,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,45,2
10766,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,37,2
10767,M,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,41,2
10768,M,M,94KC,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,48,2
10769,M,M,9F9T,ZA1S,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,48,2
10770,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,28,2
10771,M,U,748L,0OJM,T4MS,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,37,2
10772,M,M,E5SW,KPG9,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,36,2
10773,M,M,748L,PMAI,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2017.0,43,4
10774,M,M,1X1H,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,39,2
10775,M,M,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2019.0,39,2
10776,M,M,O67J,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,25,2
10777,F,M,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,52,2
10778,M,U,748L,0OJM,T4MS,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,32,3
10779,M,M,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,26,2
10780,M,M,748L,PMAI,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2020.0,40,4
10781,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,45,2
10782,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,33,2
10783,M,M,XX25,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,30,2
10784,F,M,XX25,IMHI,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,31,2
10785,F,M,ZFER,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,54,2
10786,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2015.0,32,3
10787,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,27,2
10788,M,M,XX25,BP09,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2016.0,38,3
10789,M,S,O67J,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,25,2
10790,M,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,48,2
10791,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,21,2
10792,F,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,32,2
10793,M,M,E5SW,6PE7,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,60,2
10794,M,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2016.0,45,3
10795,M,M,94KC,SST3,56SI,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,39,3
10796,F,M,748L,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,33,3
10797,M,M,94KC,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,46,2
10798,M,M,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,35,2
10799,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,47,2
10800,F,U,E5SW,0OJM,T4MS,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,43,2
10801,F,M,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2020.0,30,2
10802,M,S,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,22,2
10803,F,M,748L,F57O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,34,2
10804,M,M,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,48,2
10805,F,M,XX25,FSXG,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,33,2
10806,M,M,49BM,1NFK,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2020.0,34,2
10807,M,M,UAOD,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,38,2
10808,F,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,41,2
10809,F,S,BOAS,APO0,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,54,3
10810,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,47,2
10811,F,M,748L,RY9B,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,26,2
10812,M,M,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2020.0,66,2
10813,M,M,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,40,2
10814,M,M,E5SW,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2015.0,43,3
10815,M,U,30H5,0OJM,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,38,2
10816,M,M,XX25,DPRV,90QI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2020.0,35,3
10817,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,28,2
10818,F,M,748L,QZYX,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,51,2
10819,M,M,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,34,2
10820,F,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019.0,30,2
10821,F,M,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,45,3
10822,F,M,E5SW,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,37,2
10823,F,W,748L,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,53,2
10824,F,S,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,30,2
10825,M,S,O67J,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,21,2
10826,M,M,748L,P4MD,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,40,2
10827,F,M,748L,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,45,2
10828,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2018.0,41,2
10829,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2019.0,28,2
10830,F,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2012.0,37,3
10831,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,43,2
10832,M,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,37,3
10833,F,M,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2019.0,48,3
10834,M,M,9F9T,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,45,2
10835,F,M,30H5,RUFT,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017.0,31,2
10836,F,M,94KC,BPSA,90QI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2020.0,35,3
10837,F,M,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,25,2
10838,F,S,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2020.0,37,2
10839,M,M,ZFER,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,39,2
10840,F,M,ZFER,0KID,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2018.0,39,2
10841,M,M,E5SW,73AC,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016.0,39,2
10842,M,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,49,2
10843,F,S,XX25,RUFT,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2017.0,31,4
10844,F,M,30H5,BPSA,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,31,2
10845,F,M,BOAS,1MSV,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,43,3
10846,M,M,748L,SS6D,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020.0,56,3
10847,M,M,E5SW,74BF,T4MS,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,27,3
10848,M,M,ZFER,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2018.0,57,4
10849,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,50,2
10850,M,M,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,38,2
10851,M,U,748L,N2ZZ,90QI,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014.0,41,2
10852,F,M,94KC,OPVX,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,28,2
10853,M,S,E5SW,T6AB,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2017.0,52,3
10854,F,M,748L,N2ZZ,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2019.0,49,3
10855,M,M,748L,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,57,3
10856,M,M,UAOD,U37O,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,47,2
10857,F,M,30H5,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,38,2
10858,F,M,1X1H,J9SY,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,24,3
10859,M,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,54,3
10860,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,37,2
10861,M,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017.0,52,2
10862,M,M,94KC,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,62,2
10863,M,M,E5SW,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2016.0,34,3
10864,M,M,E5SW,9HD1,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,38,2
10865,M,U,748L,0OJM,T4MS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,41,2
10866,F,M,30H5,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,2019.0,54,4
10867,M,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,37,2
10868,M,M,748L,CYDC,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,38,2
10869,M,M,O67J,WVQF,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020.0,37,2
10870,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,43,2
10871,F,S,94KC,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,48,2
10872,M,M,EU3L,YMGT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2016.0,30,3
10873,M,M,748L,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,34,2
10874,M,U,E5SW,0KID,T4MS,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012.0,39,2
10875,M,M,E5SW,0KID,T4MS,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015.0,38,2
10876,M,U,748L,QZYX,90QI,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.0,31,2
10877,F,M,E5SW,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,52,3
10878,M,M,94KC,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2020.0,29,3
10879,M,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012.0,57,2
10880,F,M,748L,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,37,2
10881,M,M,748L,7UHW,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016.0,38,2
10882,F,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,31,2
10883,M,M,748L,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,42,3
10884,F,M,94KC,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,35,2
10885,F,M,748L,0KID,T4MS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2019.0,51,3
10886,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019.0,42,3
10887,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,32,2
10888,M,S,O67J,31JW,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,28,2
10889,M,M,30H5,6E4H,90QI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017.0,38,2
10890,M,M,UAOD,UJ5T,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,23,2
10891,F,M,748L,BPSA,90QI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017.0,38,2
10892,M,M,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016.0,41,2
10893,M,M,XX25,3NHZ,L44T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2019.0,45,2
10894,M,M,30H5,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,35,2
10895,M,M,XX25,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2019.0,35,3
10896,M,M,748L,RUFT,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,31,2
10897,M,M,ZFER,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,38,2
10898,M,M,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,38,2
10899,F,M,49BM,2A7I,T4MS,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2020.0,46,2
10900,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2017.0,36,3
10901,M,S,XX25,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,27,2
10902,M,U,748L,0OJM,T4MS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.0,34,2
10903,M,M,UAOD,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,43,2
10904,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2018.0,51,3
10905,M,M,1X1H,SST3,56SI,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,31,2
10906,M,S,1X1H,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2019.0,30,2
10907,F,M,94KC,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2020.0,37,2
10908,M,M,XX25,0B60,JD7X,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,36,2
10909,M,M,9F9T,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,46,2
10910,M,M,ZFER,P4MD,90QI,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016.0,63,3
10911,M,M,748L,2A7I,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2018.0,42,2
10912,M,M,UAOD,0KID,T4MS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017.0,38,2
